mag_r,u-g,g-r,r-i,i-z,z_spec
17.810192,1.803152,1.283739,0.521914,0.282892,0.217433
17.535051,1.528288,1.206696,0.570236,0.446531,0.171008
18.053942,1.205038,1.564257,0.585127,0.353384,0.293204
17.984455,2.005354,1.505144,0.548424,0.365952,0.25391
19.25367,2.059055,1.831341,0.741009,0.431871,0.430123
18.584044,1.778381,1.429602,0.671106,0.448744,0.367507
17.879313,1.682783,1.661045,0.593069,0.415005,0.306134
18.049973,1.528732,1.484968,0.61412,0.337862,0.241128
19.166006,1.757929,1.785219,0.598785,0.345892,0.344926
19.430124,1.15793,1.770197,0.754915,0.428093,0.452192
17.644644,1.466793,1.224194,0.551573,0.347841,0.18589
19.015574,1.811701,1.614273,0.66378,0.338137,0.391215
17.84618,2.074064,1.31307,0.534468,0.279776,0.206996
18.641169,1.80201,1.87055,0.631641,0.366592,0.372745
19.261688,1.785311,1.672207,0.708145,0.457876,0.418963
17.716888,2.000145,1.289556,0.495913,0.363775,0.215319
19.867895,1.18907,1.617102,0.753902,0.439194,0.453057
18.585207,1.284742,1.580526,0.550673,0.358482,0.266414
17.525248,2.199085,1.2134,0.520105,0.421255,0.184509
18.659775,1.048023,1.571773,0.58577,0.331125,0.290915
17.925837,1.534553,1.265533,0.55225,0.419447,0.228114
18.929731,1.37369,1.698751,0.586809,0.402138,0.335658
19.891943,1.145437,1.452604,0.772139,0.271338,0.485328
19.442467,1.15765,1.88522,0.718386,0.367804,0.397182
18.589344,1.74011,1.632872,0.529844,0.385456,0.293774
17.880146,1.556856,1.242506,0.544125,0.411694,0.158703
17.219835,1.5938,1.405142,0.548399,0.346241,0.23175
17.37545,1.949917,1.203274,0.531036,0.368769,0.153132
18.073099,1.701765,1.479988,0.475538,0.31218,0.26407
17.469543,1.794569,1.441017,0.513103,0.363598,0.252602
19.112944,1.674013,1.722166,0.634895,0.385065,0.411741
18.436108,1.660761,1.731419,0.572426,0.374874,0.323471
20.319626,1.45042,1.399567,0.790274,0.392687,0.456304
19.115265,1.756125,1.729382,0.625561,0.372854,0.359472
19.44368,1.579781,1.903976,0.716869,0.485197,0.425837
18.177094,1.877659,1.459023,0.585566,0.373531,0.226197
18.091805,1.765913,1.473246,0.512854,0.351332,0.226483
17.756044,1.787334,1.285477,0.533089,0.303949,0.210788
18.829193,1.682661,1.809769,0.587391,0.458534,0.356302
18.125463,1.497847,1.380672,0.587139,0.438942,0.213991
17.821835,1.951185,1.499874,0.541079,0.391201,0.251571
19.129612,1.321024,1.704939,0.59403,0.386837,0.343477
18.598093,1.064302,1.569519,0.600569,0.422968,0.333559
19.172709,2.196549,1.854248,0.695555,0.429916,0.400817
19.500629,1.361271,1.657501,0.743826,0.469782,0.388044
18.192179,1.918518,1.468784,0.525169,0.364399,0.321277
17.429909,1.589218,1.251667,0.469196,0.354855,0.192518
17.155407,1.7111,1.298536,0.5075,0.304125,0.193409
18.380692,1.195868,1.551468,0.537691,0.429094,0.235008
17.469284,2.003891,1.229084,0.460478,0.341087,0.161838
19.547756,1.28306,1.50194,0.778606,0.316862,0.42135
19.224277,1.22703,1.370169,0.747578,0.469154,0.232687
18.596657,1.977375,1.671343,0.614058,0.361988,0.354854
17.430649,2.085772,1.308357,0.50885,0.375832,0.213116
18.169764,2.001585,1.569582,0.52022,0.362032,0.347947
19.938667,1.847477,1.566444,0.776819,0.400864,0.51275
18.007599,1.794722,1.418909,0.567625,0.398075,0.263145
16.682491,1.90138,1.365951,0.520458,0.355371,0.207177
18.475443,1.724371,1.582436,0.556673,0.346056,0.278354
19.056633,1.806385,1.693388,0.589088,0.330574,0.316508
18.849257,1.989119,1.661892,0.595537,0.378635,0.322897
18.430357,1.194181,1.900751,0.564396,0.41151,0.348072
19.335588,1.057795,1.775816,0.711176,0.340715,0.315678
19.072521,1.034557,1.744558,0.638582,0.342121,0.353762
17.840719,1.899586,1.328733,0.512875,0.338745,0.211297
19.091442,1.168449,1.820152,0.562429,0.377321,0.323371
19.390598,1.054424,1.88044,0.619785,0.406496,0.332347
18.666704,1.379816,1.53046,0.592678,0.440048,0.296035
18.502224,1.561781,1.839327,0.591635,0.375092,0.373765
18.547115,1.160328,1.611799,0.611273,0.375502,0.381513
17.804354,1.27301,1.267498,0.592546,0.373157,0.234681
19.258562,2.040041,1.859476,0.699394,0.459343,0.428823
19.073698,1.132986,1.810333,0.658087,0.487703,0.3715
19.210335,1.315409,1.800396,0.577078,0.340887,0.352715
17.418606,2.041449,1.304092,0.498716,0.330084,0.19018
17.567026,1.802219,1.522423,0.556643,0.298656,0.278716
18.521637,1.867113,1.57832,0.566683,0.344133,0.304329
19.317867,1.788136,1.78743,0.581894,0.303062,0.390004
18.057854,1.5572,1.428396,0.597988,0.468126,0.207639
18.550333,2.032812,1.694757,0.590168,0.422073,0.323019
19.193235,1.688715,1.687841,0.690197,0.462374,0.417892
18.418932,1.783325,1.479029,0.569279,0.358494,0.309886
17.925051,1.649237,1.548006,0.605539,0.341408,0.262247
19.892515,1.545393,1.213242,0.752363,0.259432,0.32052
20.307186,1.434204,1.700825,0.798908,0.368734,0.434056
20.030098,1.414681,1.674177,0.790874,0.468439,0.476201
18.291336,1.431362,1.462271,0.528246,0.323948,0.243955
20.06778,1.707731,1.838095,0.780344,0.458582,0.453335
19.02383,1.447037,1.709745,0.682526,0.370712,0.397839
18.231741,1.463041,1.479238,0.561295,0.382586,0.303534
18.754601,1.417191,1.753637,0.623619,0.400921,0.386786
18.975315,1.229813,1.767113,0.649933,0.403185,0.421024
17.719877,1.1222,1.235849,0.658003,0.285273,0.160856
19.672836,1.67635,1.658735,0.797119,0.482058,0.477069
18.01866,2.193508,1.710075,0.631575,0.350586,0.326105
19.134901,1.702715,1.734272,0.697542,0.377922,0.43134
19.251686,1.956558,1.81113,0.667488,0.454069,0.396831
19.338461,1.433359,1.836212,0.573084,0.488073,0.378154
19.500486,1.054722,1.990494,0.585573,0.359207,0.394062
19.212303,2.197876,1.732029,0.609539,0.369024,0.347737
18.670441,1.616013,1.628611,0.570118,0.452423,0.30492
18.27821,1.607698,1.492735,0.5679,0.453844,0.294396
17.691139,1.729645,1.471323,0.478315,0.38748,0.240669
19.195332,1.414965,1.765801,0.642519,0.398315,0.379007
18.854418,1.021765,1.675268,0.62649,0.47897,0.347071
20.051991,1.88513,1.85915,0.799803,0.437403,0.476435
19.977957,2.137758,1.727366,0.799171,0.327801,0.476788
17.668995,2.007767,1.655138,0.610088,0.368439,0.302257
19.00465,1.736647,1.75749,0.576159,0.355675,0.303383
18.972847,1.533381,1.795864,0.596382,0.381502,0.321478
17.748394,2.151445,1.476606,0.588724,0.384077,0.251099
18.052874,1.605089,1.495789,0.609623,0.429836,0.29059
19.264679,1.592386,1.732302,0.692623,0.385201,0.41832
17.942789,1.891367,1.55971,0.588423,0.296354,0.29238
18.740471,2.160521,1.562849,0.60174,0.324196,0.311621
17.30455,2.164194,1.302957,0.489077,0.376419,0.175391
18.065826,1.609985,1.592915,0.561111,0.361803,0.307988
17.939476,1.741749,1.341948,0.560486,0.39179,0.213118
17.322063,1.691744,1.238653,0.477791,0.325933,0.18739
17.643528,1.87253,1.370542,0.538671,0.321768,0.217843
17.816843,1.899769,1.462883,0.549761,0.284622,0.244912
19.783751,1.114319,1.255583,0.723173,0.476032,0.174229
19.059155,1.61153,1.722433,0.611532,0.342592,0.322828
17.583755,2.012016,1.340475,0.52253,0.309105,0.217859
17.349499,1.867281,1.347164,0.500715,0.29744,0.21788
19.032831,1.714001,1.777975,0.616796,0.403383,0.382443
20.709074,1.384397,1.342327,0.725819,0.339195,0.443596
17.923527,2.124348,1.396923,0.489111,0.353775,0.237636
19.371155,1.640795,1.68379,0.761951,0.424425,0.424485
20.058016,1.846157,1.786846,0.79694,0.44491,0.452373
18.813049,1.789009,1.849625,0.691843,0.412952,0.394815
17.523289,1.710279,1.562223,0.558899,0.356766,0.281853
18.413797,1.988701,1.572037,0.524385,0.353956,0.291748
20.196699,1.446613,1.57827,0.770054,0.44466,0.499105
19.961349,1.92462,1.684244,0.798813,0.357761,0.500609
17.422886,1.906948,1.24164,0.442244,0.312347,0.173453
19.585546,1.750359,1.854885,0.649618,0.358974,0.379056
19.696079,1.703075,1.363041,0.779135,0.300999,0.494754
17.87252,1.537535,1.321449,0.544102,0.388479,0.250609
17.456596,2.102642,1.465126,0.512863,0.30755,0.26881
17.165258,1.764542,1.280758,0.500055,0.349937,0.191677
17.045078,1.630749,1.23917,0.552677,0.438755,0.161664
19.2843,1.9638,1.761955,0.633852,0.376814,0.30876
19.132898,1.733807,1.612698,0.710474,0.423496,0.413648
18.967508,1.728905,1.598198,0.681704,0.487286,0.413804
18.189999,2.071682,1.913479,0.656481,0.37022,0.388886
19.490715,1.096727,1.73473,0.711576,0.414116,0.433246
19.331104,1.639441,1.753159,0.70344,0.384247,0.420157
17.919191,2.157166,1.427971,0.548599,0.347483,0.240568
17.650269,1.751486,1.380756,0.510666,0.324247,0.212517
18.059387,1.921015,1.383533,0.567148,0.356688,0.219062
19.523975,1.716379,1.844267,0.625919,0.347826,0.408738
17.73366,1.695381,1.272194,0.504602,0.333721,0.198082
17.13413,1.986805,1.345396,0.498674,0.358889,0.217264
18.876654,1.890268,1.609215,0.596291,0.328554,0.322628
19.658995,1.960007,1.882755,0.791241,0.416878,0.457555
18.398993,1.850233,1.531446,0.570377,0.327492,0.285
18.787333,1.811895,1.70713,0.640306,0.403097,0.355977
19.144533,1.692694,1.776028,0.571234,0.411304,0.365454
18.691998,1.883875,1.725542,0.583712,0.372389,0.344229
19.379175,1.46142,1.329834,0.729597,0.47827,0.190186
18.862974,1.569861,1.656378,0.574989,0.391678,0.374997
19.181776,1.629,1.792069,0.627241,0.383694,0.342107
20.622492,2.118895,1.791651,0.792421,0.450188,0.484662
19.869846,1.655968,1.693014,0.78616,0.381939,0.469268
18.709755,1.703342,1.576918,0.666023,0.383295,0.390124
18.922085,1.906979,1.583185,0.613794,0.315279,0.327117
18.90312,1.598551,1.72263,0.605139,0.4062,0.367527
18.961411,1.248735,1.53574,0.711145,0.394135,0.439311
19.017178,2.068685,1.754248,0.574152,0.449411,0.335005
18.517902,1.741428,1.489296,0.576342,0.381275,0.25365
17.587851,1.906118,1.302883,0.510279,0.321472,0.206796
17.772619,1.233599,1.313568,0.547297,0.341473,0.205796
18.729952,1.289263,1.743214,0.584949,0.413795,0.359073
17.514307,2.004376,1.233305,0.469751,0.377266,0.184077
20.253475,1.453756,1.63732,0.761963,0.320856,0.500721
19.206659,1.168102,1.813192,0.640043,0.344082,0.406029
18.768835,1.756535,1.503006,0.638851,0.392767,0.307974
18.768347,1.87624,1.780756,0.607409,0.382397,0.311162
17.693789,1.973637,1.308252,0.529873,0.313864,0.22588
18.386436,1.796503,1.598875,0.551512,0.374138,0.305413
18.185307,2.186418,1.636229,0.542582,0.369904,0.304435
18.903719,1.474775,1.843506,0.583658,0.427158,0.30085
18.773653,1.388866,1.555477,0.597267,0.434637,0.302011
17.559828,1.447971,1.242504,0.519312,0.340113,0.209745
18.627029,1.804119,1.409548,0.603289,0.41502,0.269776
19.863396,1.918945,1.726921,0.789532,0.464666,0.481001
17.836399,1.962816,1.586691,0.574423,0.406942,0.292999
18.726784,1.243296,1.73666,0.598415,0.297081,0.318204
18.117836,2.067852,1.430584,0.529108,0.327257,0.230343
18.973032,1.36883,1.779028,0.587091,0.427513,0.328451
18.402164,1.335947,1.535521,0.560722,0.300894,0.298396
19.557674,1.090313,1.279365,0.768169,0.388411,0.56774
18.347485,1.713104,1.557512,0.574451,0.298401,0.30634
17.270092,1.346537,1.23485,0.530151,0.390818,0.285629
18.102343,1.881998,1.46957,0.549665,0.347603,0.281022
18.405796,2.111862,1.768875,0.579567,0.356365,0.335996
18.399729,1.791258,1.58646,0.509579,0.356897,0.301754
19.517878,1.648373,1.678974,0.76329,0.440197,0.419266
20.193808,1.163195,1.581394,0.752312,0.344442,0.374826
18.847721,1.911896,1.739567,0.72562,0.457376,0.380523
18.305822,1.695682,1.796284,0.612125,0.367908,0.363836
18.939062,1.066095,1.741793,0.63817,0.422461,0.394239
18.155045,1.773664,1.597635,0.581572,0.296761,0.30203
18.807875,1.282009,1.549446,0.56732,0.396969,0.334899
18.758821,1.859991,1.700846,0.653082,0.364317,0.32162
18.008402,1.854273,1.79808,0.580122,0.433136,0.346301
17.701725,1.949387,1.506304,0.564116,0.333038,0.274186
18.987715,1.136503,1.687786,0.698675,0.495001,0.400255
18.631273,2.125839,1.711481,0.581497,0.362715,0.3004
18.376348,1.399456,1.509712,0.551941,0.372948,0.295804
18.745581,2.054949,1.621275,0.548536,0.328562,0.296762
18.143133,2.190102,1.563967,0.561981,0.375208,0.282787
18.87092,1.64377,1.783112,0.630224,0.388651,0.37339
18.381943,1.682999,1.61882,0.523941,0.39394,0.293113
19.446671,1.521603,1.72991,0.695261,0.444761,0.423364
18.676968,2.151745,1.530914,0.678156,0.460106,0.289928
17.508858,1.335451,1.413639,0.553677,0.394276,0.241999
17.636703,1.588587,1.367542,0.502825,0.357979,0.21244
18.359585,1.915289,1.455191,0.560108,0.384983,0.239445
18.134111,2.098022,1.512516,0.553169,0.33285,0.281874
18.634842,1.576595,1.645378,0.544638,0.296942,0.302184
17.775278,2.110748,1.462395,0.51543,0.324827,0.241697
17.800537,1.939604,1.24855,0.554117,0.432806,0.192128
19.298056,1.582155,1.730226,0.652632,0.340519,0.36092
17.811003,1.470709,1.439423,0.569929,0.299187,0.265389
19.41993,1.958151,1.847364,0.635183,0.384712,0.357999
18.149961,1.628557,1.629444,0.638542,0.463285,0.284273
20.228226,1.119734,1.231428,0.709698,0.274784,0.524688
17.426357,1.57547,1.633564,0.563108,0.33877,0.292305
17.470243,1.414326,1.21409,0.519007,0.378416,0.248686
18.954309,1.79451,1.652346,0.594807,0.373964,0.330511
19.273357,1.063189,1.736895,0.680132,0.475565,0.387281
18.488089,1.050564,1.574022,0.588243,0.349682,0.294493
17.279129,1.842533,1.353291,0.494038,0.353149,0.213434
19.046753,1.809204,1.760914,0.575859,0.453499,0.313592
18.889339,1.58518,1.537468,0.589951,0.389517,0.316473
17.972656,1.629063,1.382889,0.615555,0.366159,0.212699
19.142223,1.300564,1.804852,0.60288,0.381222,0.378596
18.235485,2.149412,1.457638,0.530838,0.34584,0.269134
18.316275,1.309324,1.442373,0.564989,0.415812,0.266502
17.976154,1.587416,1.440241,0.540485,0.361656,0.362055
19.285032,1.403278,1.806599,0.642653,0.384815,0.376164
17.290155,1.773655,1.504326,0.575348,0.410192,0.240611
19.524078,1.427504,1.577593,0.75136,0.470984,0.474156
18.349562,1.860682,1.455227,0.559296,0.364466,0.238029
19.510086,1.370277,1.852448,0.637045,0.363161,0.387504
17.926853,1.317986,1.348289,0.541191,0.365494,0.235099
19.405897,1.565111,1.638794,0.742142,0.415957,0.466186
18.251108,1.778946,1.471716,0.558254,0.35894,0.284105
18.088833,1.821749,1.293121,0.609314,0.454266,0.187668
17.896713,1.789175,1.355917,0.534685,0.325582,0.214963
17.863213,2.143076,1.340063,0.542841,0.329041,0.208615
18.119295,1.567564,1.505636,0.609047,0.385914,0.292096
19.147144,1.857044,1.773991,0.568649,0.253763,0.367808
18.017059,2.162464,1.365301,0.529207,0.382652,0.202055
17.39777,2.06366,1.249033,0.456774,0.368366,0.185687
18.283564,1.984291,1.44224,0.563688,0.380634,0.22096
17.72221,1.861805,1.33672,0.477007,0.365219,0.221636
19.443766,2.196974,1.872507,0.635242,0.428656,0.361446
17.799973,1.909117,1.494911,0.53525,0.349281,0.271908
19.044325,2.116318,1.654793,0.676277,0.382214,0.390875
17.70928,1.776104,1.433117,0.537394,0.339197,0.24159
18.101084,1.836681,1.499031,0.478935,0.297728,0.300236
19.521917,2.188955,1.710321,0.701067,0.442413,0.38088
17.867441,1.562616,1.380678,0.546188,0.402252,0.251741
19.09197,1.013706,1.686874,0.617086,0.427187,0.396091
17.903383,1.519089,1.393517,0.530701,0.370138,0.272195
19.30937,1.196777,1.325697,0.721443,0.419287,0.528869
18.330179,1.650263,1.512541,0.513235,0.317163,0.288343
18.430254,1.748274,1.559046,0.565855,0.366383,0.290734
18.710337,1.376491,1.740179,0.660877,0.430269,0.365493
18.705425,1.683401,1.667107,0.590422,0.318653,0.330346
17.689268,1.531252,1.436939,0.483644,0.357821,0.22745
17.37755,2.1793,1.328156,0.517521,0.319414,0.225829
18.374363,1.883238,1.559446,0.555235,0.322365,0.289394
17.322763,1.802855,1.310949,0.505859,0.35178,0.208938
17.437721,2.162796,1.280893,0.46653,0.31436,0.19802
17.645491,1.829287,1.307112,0.49124,0.34869,0.24152
18.184128,1.42655,1.428144,0.542351,0.275099,0.228872
18.438683,1.467506,1.537748,0.562893,0.301846,0.302278
18.021521,1.506109,1.427547,0.512739,0.346205,0.251001
19.222513,1.326508,1.821905,0.559952,0.3715,0.327692
18.453983,1.382978,1.479912,0.561735,0.353846,0.267953
18.192148,1.778324,1.495693,0.544741,0.259008,0.248009
18.369045,1.310137,1.549631,0.548006,0.322977,0.31219
18.848635,1.618544,1.886713,0.660822,0.483452,0.40802
18.188528,2.159235,1.492865,0.619513,0.372128,0.328069
19.363869,1.219233,1.764317,0.734056,0.349533,0.442496
17.713009,2.084572,1.466145,0.485046,0.319088,0.233088
17.025515,1.619408,1.254946,0.484495,0.36355,0.174447
18.428009,2.108366,1.557375,0.543209,0.381924,0.267763
17.567392,1.989611,1.492653,0.508789,0.415144,0.262125
19.104967,1.157297,1.646734,0.631315,0.318712,0.336324
19.189484,1.54986,1.787281,0.643562,0.373791,0.383155
18.705385,1.595882,1.627375,0.549387,0.374365,0.282384
18.928356,1.730419,1.866221,0.638197,0.403944,0.375202
19.318521,1.382172,1.724144,0.63175,0.339832,0.363969
19.801712,1.105383,1.598782,0.758036,0.259619,0.430867
17.378033,1.92384,1.634397,0.570412,0.29295,0.30221
20.014528,1.699833,1.335688,0.730438,0.277361,0.385273
18.497328,2.111702,1.50366,0.601131,0.465826,0.314258
18.955975,1.366337,1.736528,0.602081,0.349472,0.352588
20.157213,1.526449,1.34939,0.722052,0.226473,0.491382
18.658531,1.876391,1.674198,0.566578,0.353159,0.329612
19.391214,1.451958,1.836557,0.698069,0.462877,0.436849
18.429852,1.907963,1.719578,0.624598,0.371454,0.30314
17.39233,2.021458,1.261053,0.515038,0.397753,0.179741
17.706087,1.797829,1.250406,0.508125,0.305096,0.180571
18.600792,1.232039,1.818579,0.650984,0.384171,0.38788
19.838915,1.174944,1.501129,0.794773,0.345785,0.449753
17.801899,1.597258,1.305929,0.519627,0.313305,0.193843
20.345383,1.713043,1.683495,0.791277,0.420612,0.515431
18.025991,1.508308,1.540196,0.531193,0.338129,0.262221
17.808563,2.108534,1.445589,0.531239,0.327995,0.25187
18.154091,1.421759,1.433533,0.558912,0.335444,0.254524
16.784924,1.937971,1.212841,0.498159,0.337461,0.178989
17.832962,1.570305,1.401445,0.491232,0.346205,0.238938
17.876146,1.564701,1.424677,0.599445,0.372011,0.238785
19.672743,1.379442,1.21393,0.710077,0.452538,0.50013
18.347095,1.846102,1.772194,0.669561,0.371649,0.321705
18.163122,1.672996,1.617674,0.568035,0.343832,0.274476
18.320147,1.801664,1.480431,0.533831,0.329697,0.275239
18.520409,2.132517,1.461866,0.582594,0.329292,0.219712
19.474623,1.785103,1.884054,0.568642,0.375896,0.372496
19.161043,1.633556,1.751427,0.581125,0.429827,0.3727
17.913685,2.061411,1.357306,0.515255,0.352568,0.232618
18.66494,1.79224,1.730959,0.591846,0.396601,0.335739
19.056807,1.44278,1.745663,0.656647,0.279886,0.336014
17.736107,1.780129,1.427212,0.511587,0.312521,0.232109
19.016359,1.194124,1.919495,0.600704,0.391396,0.353582
18.413092,1.586077,1.529625,0.578104,0.391302,0.279216
18.337423,1.673611,1.368856,0.577038,0.399981,0.224035
18.951178,1.820873,1.882528,0.615299,0.495712,0.380869
18.287676,2.055283,1.66433,0.605356,0.348963,0.308098
18.383612,1.687153,1.556568,0.540619,0.33984,0.260554
17.592993,1.631714,1.350769,0.549755,0.361032,0.218452
19.942795,1.834885,1.614121,0.780149,0.272217,0.573448
18.318869,1.72193,1.475939,0.538603,0.346437,0.222195
18.630684,1.427778,1.596331,0.572227,0.332439,0.295896
19.150108,1.129776,1.662262,0.636536,0.4254,0.373301
18.766544,1.825247,1.561564,0.602821,0.351255,0.321779
19.098589,1.903084,1.736517,0.589705,0.314651,0.335196
18.663649,1.602373,1.689135,0.569881,0.334272,0.369203
19.009333,1.607771,1.921671,0.687008,0.379791,0.4142
19.75782,1.251469,1.690619,0.771801,0.358543,0.433652
19.5741,1.852724,1.869608,0.711178,0.390003,0.471351
18.504501,1.196981,1.81509,0.657061,0.349695,0.367628
18.667196,1.158787,1.49629,0.612877,0.345325,0.229906
18.172686,1.507246,1.764135,0.610748,0.391132,0.324524
17.694969,1.85935,1.353888,0.493727,0.344706,0.229847
19.219849,1.25009,1.796646,0.645681,0.392805,0.371814
19.247841,1.632874,1.811954,0.601593,0.37991,0.384391
19.598944,1.623655,1.399962,0.780575,0.413414,0.487879
18.164066,1.939249,1.307507,0.608429,0.366777,0.27121
18.943905,1.491529,1.648115,0.616777,0.306656,0.297004
19.48584,1.742817,1.710127,0.678759,0.377579,0.334473
17.284307,1.980446,1.318216,0.531956,0.379017,0.195048
17.752258,1.78089,1.422756,0.516958,0.360649,0.243562
18.684614,1.32436,1.839573,0.616714,0.373611,0.358526
19.003731,1.693073,1.833437,0.606445,0.39698,0.348738
17.460003,2.124329,1.406483,0.510698,0.329884,0.234836
18.555079,1.416126,1.709002,0.553474,0.397141,0.312078
17.843473,1.923771,1.393646,0.521984,0.328468,0.223134
18.875807,1.341631,1.631536,0.684572,0.429375,0.425288
17.788233,1.708942,1.483589,0.578632,0.440815,0.29835
18.489439,1.438055,1.756619,0.61618,0.379883,0.335943
16.666208,1.403862,1.251099,0.463037,0.37093,0.207712
18.882961,1.858538,1.783447,0.609081,0.4585,0.383763
19.134714,1.290949,1.916815,0.634996,0.47747,0.38906
19.266132,1.886244,1.773974,0.640152,0.446941,0.412715
18.212988,1.898264,1.676737,0.65839,0.276083,0.314671
18.013649,1.827373,1.650593,0.627121,0.484154,0.321611
18.0002,1.567198,1.576531,0.573107,0.394686,0.285245
17.702602,1.850061,1.648472,0.546309,0.303841,0.286911
17.637287,1.688063,1.2798,0.521,0.31241,0.219696
16.688229,1.809662,1.205607,0.466047,0.360799,0.179424
18.551777,1.97765,1.719469,0.607302,0.437023,0.321772
18.06056,1.903322,1.539532,0.636616,0.436087,0.233481
19.116686,1.124124,1.734503,0.592758,0.407578,0.3206
18.397322,1.813864,1.456823,0.454285,0.371122,0.262287
16.968723,2.152561,1.219585,0.476162,0.353897,0.172106
18.103792,1.488628,1.616398,0.58629,0.359304,0.305053
18.949944,1.140711,1.756815,0.520021,0.359711,0.302701
18.509752,1.174612,1.614389,0.530075,0.293526,0.299628
19.173632,1.244341,1.634256,0.649483,0.492987,0.312324
17.82646,2.186384,1.446989,0.545176,0.367685,0.241664
19.526407,1.156654,1.85183,0.619875,0.350389,0.378464
18.162971,1.595838,1.623892,0.572166,0.346132,0.307786
18.651098,1.265564,1.734623,0.551022,0.327522,0.343108
19.000572,1.369524,1.737577,0.642431,0.410147,0.408407
19.456526,1.544798,1.779856,0.644627,0.362192,0.412448
17.525105,1.440805,1.267246,0.567753,0.477657,0.167253
17.238441,1.806175,1.22695,0.49935,0.39455,0.19911
18.258545,1.45133,1.308836,0.468702,0.340157,0.206518
18.239498,1.730778,1.307125,0.527481,0.408598,0.201674
18.537426,1.943077,1.563046,0.548237,0.342222,0.296106
19.847145,1.810673,1.303556,0.728201,0.249571,0.481964
16.663782,1.964218,1.203653,0.446066,0.413403,0.169165
18.876249,1.340147,1.688768,0.656143,0.394554,0.356709
19.22669,1.58736,1.786535,0.639816,0.475719,0.387936
19.327789,1.829735,1.738081,0.760645,0.42108,0.447717
17.757719,1.877338,1.336342,0.506948,0.354916,0.187567
19.591055,1.241756,1.755068,0.79417,0.401731,0.448588
17.402945,2.131033,1.282309,0.432896,0.295969,0.231016
18.439451,1.38394,1.911638,0.643667,0.394079,0.354186
20.200253,1.915714,1.30764,0.752474,0.283043,0.51646
19.4296,1.218483,1.905079,0.671844,0.462828,0.409023
19.140148,2.036322,1.718807,0.613169,0.389954,0.374516
17.192106,1.900631,1.236326,0.473747,0.334518,0.192456
18.42942,1.615509,1.737364,0.730612,0.396715,0.428768
19.658291,1.563166,1.23439,0.707664,0.432884,0.255237
18.943691,1.475512,1.767948,0.619862,0.439442,0.374079
18.543646,1.520504,1.609531,0.597593,0.410578,0.268998
19.345039,1.460291,1.780178,0.657421,0.347588,0.408782
18.179117,2.129547,1.577345,0.577785,0.344183,0.27457
18.020433,1.72982,1.286488,0.583855,0.403736,0.260045
18.523823,1.516626,1.485979,0.577785,0.343946,0.262946
18.720104,2.102013,1.572609,0.591745,0.353865,0.27651
18.394218,2.16095,1.647766,0.576576,0.422487,0.317867
17.149601,1.78393,1.500538,0.564836,0.334835,0.251291
19.324356,1.433577,1.941406,0.604841,0.329983,0.349237
19.259575,1.839594,1.771336,0.605049,0.411304,0.352259
16.936827,1.677338,1.207203,0.496887,0.350677,0.217755
17.547899,1.389999,1.398256,0.536366,0.42568,0.24584
17.736746,1.783653,1.343098,0.50157,0.363956,0.220485
17.585957,1.70365,1.368156,0.516043,0.348734,0.284463
19.296471,1.126377,1.987907,0.501112,0.296732,0.24213
17.746435,1.911398,1.324196,0.555431,0.377573,0.265046
19.364401,1.742689,1.946747,0.512133,0.424534,0.357672
18.117313,1.571348,1.507017,0.588999,0.406731,0.231306
18.374098,1.803459,1.701645,0.653753,0.471951,0.355577
18.879669,1.014929,1.750158,0.580933,0.416952,0.355758
18.214346,1.472904,1.487621,0.556602,0.398334,0.25135
18.781204,1.47331,1.621176,0.560511,0.434757,0.316381
19.187191,1.300302,1.737417,0.612545,0.483761,0.40123
19.459532,1.534464,1.79357,0.689219,0.482035,0.415353
18.986044,1.396679,1.597591,0.656197,0.387352,0.321028
19.775007,1.155827,1.48321,0.787424,0.49449,0.440609
17.405563,1.721834,1.201601,0.510204,0.417078,0.196517
18.741556,1.149851,1.673319,0.565271,0.355524,0.34648
19.317987,1.079742,1.784111,0.605925,0.34823,0.344541
19.130489,1.421186,1.657206,0.681561,0.404152,0.400415
17.985882,1.762703,1.418142,0.577358,0.36783,0.237571
18.289862,1.393,1.764191,0.567619,0.392225,0.364995
18.34971,1.574913,1.600161,0.564222,0.350977,0.371789
19.310289,1.480084,1.854864,0.68988,0.26277,0.380589
20.16008,1.297361,1.352814,0.719711,0.434591,0.486383
17.929962,1.758104,1.385101,0.490732,0.380461,0.23962
18.705164,1.365366,1.666966,0.576822,0.37125,0.312584
18.889523,1.214834,1.784721,0.622921,0.392511,0.329691
18.050858,1.732067,1.739933,0.610004,0.367807,0.342215
18.659492,2.128613,1.724907,0.625713,0.456915,0.384002
18.723152,1.61894,1.885208,0.642944,0.383224,0.343103
18.502666,1.461826,1.599596,0.587168,0.456543,0.327193
19.528912,1.547808,1.904142,0.625504,0.391863,0.388944
18.33761,1.796452,1.543051,0.545414,0.397757,0.270822
18.892303,1.690149,1.837143,0.592216,0.373117,0.320101
18.984764,1.61368,1.676392,0.683266,0.411322,0.344017
16.776754,1.757698,1.244797,0.48185,0.367065,0.184737
17.734722,1.186859,1.508843,0.55776,0.365248,0.243829
20.16341,1.081842,1.899488,0.79105,0.385151,0.489084
18.115021,1.532232,1.488171,0.550886,0.369249,0.269673
18.003054,1.316715,1.457077,0.512739,0.369692,0.251924
18.572546,1.800486,1.74223,0.582909,0.351341,0.32608
