mag_r,u-g,g-r,r-i,i-z,z_spec
19.44088,1.285736,1.683378,0.686146,0.371908,0.34996
18.386135,1.797419,1.613834,0.59412,0.292805,0.318122
18.696684,1.848736,1.670017,0.650549,0.308668,0.37668
18.544552,1.86133,1.570259,0.604349,0.311562,0.263744
17.600727,1.990036,1.499628,0.534426,0.34004,0.262568
17.694092,1.805368,1.439465,0.514778,0.267971,0.260878
17.654236,1.947519,1.423796,0.550705,0.315199,0.260802
17.923689,2.019743,1.525103,0.580141,0.311947,0.266522
19.508959,1.799494,1.690308,0.717644,0.372766,0.465182
18.507303,1.834709,1.552826,0.654575,0.383682,0.289248
17.908186,1.88197,1.605671,0.554794,0.320831,0.270994
17.316309,1.833029,1.261373,0.465464,0.318214,0.211207
17.835791,2.004278,1.423191,0.57893,0.380436,0.261037
17.800816,1.986158,1.424019,0.492886,0.314964,0.238461
17.811193,2.19734,1.271523,0.552979,0.395853,0.156475
17.511959,1.936205,1.692497,0.57056,0.339077,0.298362
18.339281,1.799345,1.555643,0.53261,0.362072,0.297994
18.438007,1.554277,1.623283,0.540188,0.295355,0.311313
19.131529,1.471954,1.786924,0.787703,0.341717,0.467956
18.842279,1.617042,1.808819,0.770042,0.472284,0.450021
19.419748,1.999725,1.737204,0.709721,0.419228,0.442308
19.382257,1.920248,1.293341,0.72814,0.408386,0.473859
18.109331,1.994924,1.515646,0.532291,0.270107,0.293925
19.290127,1.419231,1.899843,0.676891,0.367887,0.440828
18.228186,1.798946,1.781294,0.601789,0.365528,0.340891
18.50403,1.928051,1.752331,0.737278,0.402596,0.421135
17.586802,2.064777,1.344089,0.496826,0.33168,0.214019
18.590553,1.298044,1.725,0.617096,0.317665,0.336828
18.410856,1.846645,1.694925,0.55994,0.324139,0.317266
17.081425,2.109642,1.236776,0.495953,0.322811,0.172469
19.113485,1.805716,1.644815,0.635582,0.331686,0.429853
17.71734,1.98078,1.391016,0.50033,0.304468,0.232032
18.066013,1.195431,1.344408,0.549187,0.270752,0.318186
18.538683,1.631119,1.547878,0.584322,0.382215,0.319498
18.482515,2.115244,1.754232,0.562689,0.353758,0.309653
18.377525,1.609608,1.528585,0.548571,0.383183,0.285943
17.203529,1.929914,1.322901,0.523836,0.355755,0.211704
19.901649,1.35466,1.303959,0.769457,0.393564,0.478561
17.887329,1.94586,1.335024,0.533403,0.303265,0.223463
19.601637,1.145985,1.664967,0.764765,0.311861,0.44713
19.187271,1.435528,1.738193,0.620119,0.395008,0.357237
18.137711,2.100102,1.421766,0.564819,0.369411,0.274999
17.490417,2.084194,1.24649,0.548225,0.424082,0.188582
18.996918,1.596687,1.639307,0.732668,0.409739,0.420829
17.978012,1.793198,1.492436,0.579496,0.434256,0.371305
17.636305,2.11392,1.200663,0.454845,0.320259,0.169988
18.541658,2.005749,1.534155,0.558498,0.283106,0.303392
19.22834,1.394892,1.696087,0.713348,0.440552,0.435813
20.075956,1.510353,1.72337,0.781952,0.301153,0.431592
18.856892,1.627626,1.596487,0.628235,0.336212,0.446236
17.200249,1.970635,1.265339,0.498491,0.348148,0.207845
16.665785,2.110126,1.292055,0.476093,0.32418,0.202656
17.17358,2.166815,1.351221,0.492292,0.342741,0.20614
18.422047,1.395605,1.659443,0.57604,0.307013,0.310238
18.653732,1.173506,1.639748,0.59222,0.411407,0.273855
18.932789,1.263596,1.806665,0.633783,0.413389,0.422842
19.008196,1.28636,1.621586,0.787617,0.358618,0.40364
17.800297,2.013292,1.409319,0.527266,0.34635,0.243803
19.246416,2.136692,1.823547,0.649391,0.420294,0.374105
17.225245,2.047922,1.211462,0.464128,0.357748,0.170646
19.593491,1.313807,1.66441,0.728106,0.455761,0.374001
17.669596,1.957458,1.315311,0.489975,0.345676,0.187283
17.431726,2.017098,1.201038,0.487932,0.378683,0.160956
18.259636,1.725304,1.656929,0.595451,0.349533,0.339065
19.722763,1.772238,1.462311,0.753078,0.372938,0.442507
17.863756,1.899111,1.480413,0.524345,0.351452,0.253573
19.789917,1.942072,1.677059,0.766878,0.459183,0.457376
19.127064,1.723516,1.7749,0.596285,0.417595,0.394727
17.626328,1.802429,1.245104,0.457718,0.351521,0.196789
17.334888,2.094292,1.447285,0.524128,0.330826,0.215682
19.149307,1.098843,1.786411,0.583265,0.443588,0.387479
17.144924,2.157629,1.234474,0.507027,0.382374,0.167157
18.779007,1.25972,1.597195,0.56786,0.366932,0.31858
18.214832,2.097605,1.618828,0.614061,0.353481,0.275266
18.339008,2.11961,1.455341,0.53735,0.337862,0.263565
18.869452,1.600571,1.648876,0.62505,0.423973,0.370322
17.865709,1.629355,1.4968,0.503311,0.352533,0.259204
17.673523,2.146952,1.464371,0.492395,0.378674,0.254058
19.857096,1.002018,1.51767,0.421371,0.368111,0.415371
17.782082,2.061554,1.428492,0.541067,0.360891,0.237638
17.930878,1.769112,1.814341,0.649553,0.388947,0.40942
17.696182,1.561491,1.501253,0.530676,0.354977,0.260466
18.701063,1.628715,1.634867,0.540163,0.334011,0.326839
17.283171,1.943035,1.200212,0.481039,0.388428,0.149649
18.472794,2.189341,1.546337,0.55891,0.369448,0.319864
17.582293,2.169701,1.427261,0.510056,0.329561,0.227747
17.97649,2.074947,1.301277,0.536665,0.407076,0.195314
17.345804,1.938913,1.240936,0.454819,0.346375,0.182073
19.241995,1.818863,1.776421,0.60568,0.410086,0.363939
18.215643,2.155426,1.558235,0.564577,0.345659,0.295576
17.186214,2.103935,1.232637,0.476318,0.367376,0.188691
18.907227,1.672718,1.707016,0.597349,0.349756,0.348545
18.250887,1.451263,1.440495,0.548553,0.38904,0.26142
18.090643,1.495033,1.433033,0.525867,0.306429,0.265519
20.128593,1.914841,1.441444,0.783163,0.414877,0.445859
17.452374,1.90951,1.237648,0.47365,0.314526,0.17758
18.909945,1.518173,1.615974,0.60293,0.333584,0.356915
20.008976,1.672434,1.610792,0.75956,0.424017,0.423329
17.737732,1.77558,1.523384,0.539736,0.312517,0.249017
18.647863,2.060011,1.640036,0.64419,0.394562,0.324626
18.860506,1.917784,1.655304,0.600225,0.40267,0.342364
18.593657,1.998627,1.583521,0.540165,0.345507,0.310647
19.085802,2.089794,1.861166,0.606241,0.456888,0.379303
18.520735,1.897705,1.414211,0.490381,0.33301,0.251272
18.662294,1.770061,1.70689,0.608622,0.448488,0.342213
19.615013,1.393004,1.651493,0.799496,0.46616,0.476694
18.228977,1.951469,1.625044,0.605082,0.275532,0.330151
19.036556,1.563374,1.550501,0.680506,0.45553,0.317072
20.000872,1.551373,1.369661,0.5383,0.285101,0.2437
17.452044,1.880467,1.310532,0.489786,0.37958,0.223103
18.729202,2.158447,1.74037,0.586933,0.379765,0.37903
18.596691,2.06992,1.63925,0.566053,0.375252,0.290126
18.313484,2.110594,1.578177,0.566599,0.364801,0.233784
19.205496,1.024261,1.51071,0.761271,0.467669,0.469099
18.139055,1.955357,1.416592,0.536575,0.308762,0.260631
18.167654,1.487211,1.438002,0.561234,0.440577,0.242551
18.890718,2.082869,1.728334,0.586889,0.403509,0.339963
19.374924,1.487917,1.756493,0.677233,0.409035,0.359801
19.430332,1.247728,1.774565,0.674133,0.351641,0.40491
19.98971,1.949675,1.666372,0.794437,0.341925,0.444293
16.645992,2.070967,1.222843,0.463461,0.334429,0.196209
17.222038,1.94569,1.219711,0.500563,0.370417,0.202394
19.24921,2.133383,1.234951,0.736921,0.27154,0.464595
19.155291,1.782192,1.843514,0.528105,0.413078,0.346419
18.158463,1.837892,1.585857,0.533297,0.270554,0.278309
18.975386,1.767754,1.673437,0.590733,0.351133,0.351322
17.652975,1.887489,1.36026,0.499342,0.342121,0.221298
17.587536,1.926586,1.271568,0.526283,0.334764,0.254841
18.14175,1.927782,1.419243,0.542774,0.355911,0.254259
19.292126,1.29776,1.885241,0.546875,0.386812,0.380212
20.075712,1.634096,1.516768,0.773798,0.447056,0.491006
18.064457,1.685169,1.781653,0.570522,0.348684,0.341082
19.324429,1.112524,1.810854,0.648933,0.412167,0.421294
19.187683,2.14732,1.994846,0.702047,0.4167,0.424255
19.441,1.719296,1.802647,0.650984,0.415346,0.389293
19.498867,1.772955,1.810903,0.730261,0.412394,0.419961
18.953382,1.212683,1.639967,0.661657,0.430113,0.407694
18.611164,1.645214,1.627823,0.559881,0.283426,0.277974
19.710428,1.446482,1.233927,0.781065,0.375257,0.491966
19.299196,1.950308,1.75297,0.748919,0.482304,0.425654
19.984764,1.46463,1.640747,0.756626,0.356987,0.424134
18.313652,2.075127,1.793688,0.751989,0.324049,0.433493
19.654121,1.714262,1.717821,0.797569,0.464224,0.432391
19.363707,1.279942,1.626272,0.715607,0.397903,0.441632
19.403784,1.599901,1.920605,0.542505,0.262226,0.351284
18.145624,1.866127,1.34516,0.561768,0.4247,0.199025
18.981403,1.63978,1.851351,0.702888,0.406382,0.37934
18.814365,1.549311,1.773632,0.647766,0.354593,0.347302
19.442122,1.488403,1.801149,0.702763,0.460144,0.347281
19.019083,1.843985,1.615292,0.640715,0.36245,0.308461
20.084389,1.32942,1.91655,0.645578,0.468027,0.390189
18.624956,1.313442,1.548025,0.769234,0.382509,0.454705
17.547842,2.01833,1.279245,0.460428,0.314703,0.202391
18.662127,2.175398,1.734386,0.616066,0.42968,0.384883
17.673752,2.178652,1.815014,0.586256,0.331827,0.336005
20.230825,1.688627,1.273457,0.723146,0.480303,0.395917
18.130642,1.895256,1.652342,0.567621,0.407717,0.309945
19.203396,1.812023,1.81373,0.707087,0.409576,0.410204
18.840193,1.632242,1.689879,0.588312,0.277748,0.39637
18.850401,1.198439,1.644142,0.599731,0.472837,0.356991
19.014688,1.444258,1.79489,0.616407,0.375042,0.352961
18.088789,1.98296,1.457129,0.521753,0.366882,0.26255
17.848518,2.063602,1.295563,0.495689,0.351585,0.191954
17.745811,1.820587,1.280035,0.536716,0.346901,0.206185
18.42564,1.633339,1.783003,0.583427,0.39937,0.340242
18.80909,2.041449,1.772087,0.624313,0.486792,0.33342
19.370432,1.885502,1.593336,0.707232,0.340731,0.41175
18.40279,2.146122,1.536573,0.538523,0.397648,0.346965
19.624323,1.318024,1.572859,0.764795,0.366409,0.49491
19.425106,1.068958,1.203512,0.711189,0.278357,0.483303
19.193016,1.78068,1.914511,0.683952,0.434109,0.446899
18.885761,2.003912,1.665487,0.597755,0.397142,0.401444
18.876898,1.360311,1.702215,0.589397,0.355909,0.32931
16.754417,1.990953,1.38867,0.516081,0.308811,0.231877
18.124464,1.472496,1.571863,0.539753,0.344473,0.281584
18.815964,1.724108,1.575464,0.615919,0.364002,0.314726
19.847822,1.660456,1.578096,0.753967,0.397625,0.522184
19.947321,2.155664,1.557186,0.745979,0.427294,0.38519
18.953287,1.809399,1.756144,0.59079,0.364698,0.375149
17.472675,2.058712,1.217934,0.494904,0.36536,0.183168
17.436911,1.823786,1.395475,0.505415,0.331926,0.230206
18.072973,1.794226,1.43819,0.558464,0.371344,0.253798
19.426985,1.587494,1.497751,0.543734,0.417233,0.327499
16.996336,2.098219,1.260624,0.476707,0.357107,0.178715
19.148457,1.260794,1.822449,0.689978,0.374483,0.384232
18.652948,2.17675,1.793467,0.609085,0.400826,0.365054
17.094105,1.754272,1.213655,0.510029,0.408655,0.193526
19.150036,2.086563,1.932301,0.61187,0.425085,0.41632
19.433308,1.509554,1.837839,0.628307,0.358612,0.357873
19.018789,1.384033,1.645151,0.673851,0.413927,0.406495
17.626411,2.051224,1.326153,0.46467,0.314291,0.191655
19.447647,2.141537,1.770481,0.638983,0.39632,0.407109
18.403885,1.914423,1.57188,0.528229,0.391218,0.304969
18.290348,2.151739,1.496674,0.575125,0.332603,0.306775
17.885832,2.032774,1.396282,0.490818,0.349611,0.232257
18.481974,1.680845,1.561657,0.554514,0.370922,0.28612
18.990992,1.56921,1.696283,0.672968,0.391081,0.425155
19.086012,2.088905,1.674858,0.668404,0.453135,0.345046
19.555397,1.21561,1.851152,0.676075,0.463137,0.432536
19.389887,1.400276,1.738232,0.638454,0.464575,0.400139
19.329849,2.085875,1.801062,0.651457,0.483591,0.408301
17.517519,2.018049,1.294992,0.514624,0.342733,0.220162
19.147619,2.103533,1.814808,0.560869,0.415186,0.349159
18.499687,1.859295,1.633741,0.586586,0.407536,0.309911
17.427582,2.027611,1.278793,0.472872,0.352499,0.197351
18.359566,1.986555,1.648556,0.543404,0.428694,0.385798
19.229086,1.927979,1.745142,0.683659,0.411961,0.40825
17.440073,1.979633,1.242466,0.496801,0.420925,0.146369
19.469065,1.452986,1.735674,0.732872,0.411873,0.436642
17.979343,1.711931,1.332565,0.535326,0.408447,0.239228
17.125298,1.963455,1.208795,0.456957,0.35779,0.178089
18.209328,1.609682,1.741945,0.565031,0.374916,0.35723
17.75795,2.00083,1.301985,0.473413,0.326185,0.198547
18.05728,1.822144,1.484896,0.520426,0.349707,0.284205
19.963745,1.359909,1.627562,0.788467,0.40316,0.450327
16.544197,2.110596,1.393751,0.518373,0.312291,0.223102
18.592903,1.610231,1.76289,0.56958,0.277109,0.32321
18.210236,2.030283,1.498879,0.484076,0.31908,0.23297
17.133837,1.917978,1.448261,0.520287,0.301409,0.218577
19.999975,1.776442,1.660957,0.640263,0.271879,0.334586
17.838083,2.090639,1.371759,0.522377,0.29715,0.234214
18.804964,1.820898,1.673874,0.585766,0.372143,0.313447
17.971882,1.660383,1.357986,0.550474,0.302595,0.310819
17.541527,1.966909,1.296299,0.469597,0.342962,0.203361
18.363779,2.195377,1.564034,0.57687,0.264305,0.270749
19.796555,1.096292,1.633865,0.775202,0.488728,0.473115
18.592203,1.777372,1.573462,0.561634,0.405163,0.269918
18.463079,2.081245,1.524942,0.55331,0.337811,0.278151
18.212156,2.061121,1.456154,0.521406,0.308186,0.243594
17.77281,1.818546,1.3295,0.504007,0.395575,0.253079
18.905922,1.68053,1.797939,0.641687,0.281435,0.356076
18.728617,1.877468,1.540691,0.59156,0.355217,0.296374
19.056938,1.95487,1.753431,0.554628,0.411804,0.362767
18.886639,1.579422,1.758318,0.572605,0.299957,0.355009
18.64257,1.54956,1.693806,0.578178,0.365129,0.339508
16.916691,1.921009,1.476438,0.502293,0.336304,0.233742
19.071548,1.764662,1.881401,0.616852,0.411245,0.389953
17.871351,1.782213,1.365746,0.482128,0.297485,0.213435
18.839874,1.685909,1.781683,0.616146,0.368181,0.380074
19.199131,1.520496,1.758816,0.616806,0.371416,0.411157
19.533251,1.682562,1.73016,0.761179,0.3738,0.428851
18.962465,1.341698,1.799046,0.612877,0.372341,0.33679
18.447243,1.252499,1.540081,0.570826,0.42732,0.27862
18.343073,1.945551,1.581612,0.570736,0.330715,0.305353
19.157377,1.986546,1.801844,0.719601,0.422113,0.408389
18.78821,1.857733,1.809511,0.668926,0.441328,0.405964
17.902651,1.675247,1.333729,0.527292,0.36261,0.213536
18.794012,1.535345,1.564205,0.604073,0.297493,0.287809
18.960625,1.81629,1.682718,0.627825,0.341322,0.341651
18.533503,1.283657,1.652248,0.578152,0.444059,0.342759
18.733953,1.618021,1.76656,0.580095,0.395948,0.335891
18.620171,1.657017,1.769634,0.598883,0.376785,0.314796
18.040035,1.803762,1.49958,0.529514,0.320248,0.27875
18.816614,1.717642,1.81193,0.685965,0.389727,0.410769
17.792326,2.014809,1.304924,0.535374,0.390581,0.22608
16.476227,2.097662,1.205402,0.453192,0.349154,0.164933
19.478861,2.083681,1.79941,0.643217,0.404802,0.416822
18.525181,1.244982,1.521044,0.564268,0.389713,0.353959
18.661171,1.925398,1.677544,0.569836,0.358099,0.347678
18.149654,2.028269,1.513382,0.51429,0.345081,0.250354
18.856445,1.260826,1.851557,0.575022,0.434822,0.351722
17.400579,1.647244,1.268423,0.503881,0.380072,0.181369
17.727139,1.713633,1.440712,0.506981,0.293327,0.237456
18.10236,1.923979,1.467394,0.524992,0.33626,0.257722
19.060047,1.748371,1.822159,0.613579,0.382132,0.346388
19.988344,1.03179,1.303516,0.756147,0.274126,0.511689
19.326979,1.344723,1.84507,0.685724,0.385601,0.420073
19.542559,1.96205,1.735741,0.781996,0.241959,0.461325
20.062685,1.026634,1.374901,0.755957,0.415424,0.52612
17.431585,1.872347,1.226671,0.484859,0.323544,0.199218
18.110155,1.832855,1.378899,0.574539,0.410488,0.246123
18.960701,1.480337,1.648529,0.616278,0.443316,0.349974
17.545391,2.085689,1.230471,0.468905,0.35989,0.17517
19.488903,1.740778,1.811789,0.749819,0.380375,0.421696
17.328773,1.781959,1.2407,0.497442,0.385981,0.179986
19.574532,1.619051,1.73229,0.699608,0.397024,0.429858
19.249485,1.1586,1.683992,0.6402,0.272232,0.331836
17.984486,2.124527,1.457558,0.521641,0.337177,0.244139
19.270397,1.178007,1.710714,0.664181,0.300991,0.323696
17.117966,2.053345,1.350855,0.526873,0.320816,0.216947
18.581074,1.697481,1.79781,0.620892,0.370193,0.283465
18.40992,1.657967,1.544268,0.654224,0.431631,0.321911
18.165506,1.831886,1.438814,0.518412,0.283138,0.243716
18.517057,1.476271,1.53628,0.657654,0.378937,0.421263
18.198189,1.999706,1.460031,0.543066,0.265486,0.250968
20.564285,1.414244,1.742014,0.789522,0.419106,0.514657
17.171158,1.917118,1.382072,0.504591,0.317028,0.216175
19.105379,1.059073,1.615889,0.705036,0.462431,0.406901
17.953239,2.045109,1.386795,0.530601,0.312445,0.239851
17.760443,2.125134,1.470083,0.540459,0.335497,0.246968
20.13736,2.184772,1.323347,0.72291,0.426823,0.333579
19.904072,1.449638,1.310383,0.793028,0.332289,0.51233
19.125059,1.836214,1.205206,0.497084,0.328062,0.239154
18.723362,1.605638,1.626885,0.566463,0.359112,0.315595
18.974426,1.953211,1.755505,0.652803,0.387484,0.409249
18.588243,1.550764,1.489904,0.585836,0.41287,0.32441
18.42112,1.897026,1.758655,0.617126,0.329042,0.348158
19.070841,1.501637,1.754856,0.631804,0.273983,0.334797
20.202566,1.090723,1.545786,0.759796,0.481285,0.431986
18.986609,1.773153,1.769392,0.57229,0.356701,0.319181
18.38229,1.098518,1.349733,0.581858,0.365919,0.31819
17.643612,2.113836,1.2973,0.496843,0.372728,0.21165
17.414301,2.071289,1.465233,0.519987,0.345623,0.275124
19.145792,2.181257,1.62579,0.715078,0.29233,0.436366
18.823484,2.164057,1.737143,0.787521,0.360588,0.436478
18.06665,1.688826,1.503982,0.599884,0.325491,0.323709
18.537687,1.946304,1.671711,0.615019,0.312019,0.32343
18.769028,2.086206,1.724289,0.690506,0.373116,0.412511
19.487005,1.780165,1.824224,0.623753,0.41835,0.346307
18.134216,1.234241,1.759691,0.61977,0.379259,0.364615
18.757998,1.695393,1.826185,0.611248,0.315926,0.34419
18.791014,1.364078,1.595188,0.613846,0.384666,0.327747
18.346308,1.990522,1.620911,0.573786,0.396009,0.318036
19.135359,1.365513,1.724014,0.617321,0.442867,0.390458
19.227751,1.058569,1.732635,0.670351,0.243431,0.38131
17.878918,1.630365,1.410748,0.526583,0.398684,0.260687
17.861647,1.680918,1.416456,0.51895,0.346739,0.251773
20.742836,1.581099,1.498547,0.794395,0.229168,0.478726
18.391537,1.623415,1.573574,0.554144,0.354113,0.314062
19.000956,1.990198,1.665285,0.606771,0.36274,0.313783
18.956776,1.949423,1.617807,0.641447,0.385096,0.412699
20.222853,1.32371,1.692888,0.789803,0.42786,0.45905
18.02799,1.953197,1.371513,0.544096,0.421581,0.332311
17.386595,1.659035,1.291878,0.578495,0.362295,0.248457
20.018078,2.019907,1.68343,0.760792,0.435606,0.423484
17.723354,1.832254,1.281044,0.509357,0.314682,0.212654
18.554113,1.950504,1.560194,0.599998,0.372824,0.29794
18.014956,2.07135,1.394228,0.529881,0.324472,0.223656
18.982855,2.027548,1.676382,0.588667,0.33456,0.35847
17.72225,1.976751,1.411745,0.531462,0.337107,0.233338
18.91799,1.476536,1.692469,0.691624,0.369263,0.388652
18.477144,1.702004,1.697922,0.584015,0.316,0.322993
19.512386,1.689186,1.909307,0.610523,0.459129,0.424179
18.840279,1.865177,1.612251,0.577639,0.337391,0.301131
17.148993,1.962664,1.461359,0.508465,0.327883,0.249228
19.358234,1.952747,1.643024,0.725893,0.440752,0.434715
20.32933,1.61632,1.765648,0.780867,0.426975,0.434438
19.562283,1.393137,1.558037,0.77845,0.280556,0.437245
17.596376,2.051941,1.325569,0.515762,0.302179,0.21548
19.722303,1.650522,1.546896,0.768627,0.356695,0.442114
18.047791,1.399031,1.55456,0.572807,0.344339,0.352846
20.369688,1.23583,1.733637,0.787066,0.369905,0.455274
19.439672,1.249105,1.822563,0.776567,0.460718,0.455249
19.391052,1.68664,1.791027,0.615995,0.313286,0.336464
17.354652,1.957941,1.205954,0.467619,0.35257,0.169984
17.934431,1.731897,1.416805,0.492512,0.320446,0.227917
17.949566,2.132219,1.432856,0.558268,0.338596,0.267432
18.438896,1.825634,1.73732,0.608347,0.277472,0.350241
17.996462,2.071901,1.603237,0.558973,0.336899,0.307467
18.919703,1.768023,1.715704,0.699226,0.387819,0.398368
17.012058,1.979607,1.355551,0.494644,0.312889,0.209841
18.641071,1.133787,1.74774,0.633442,0.323275,0.366439
19.144659,1.473234,1.808786,0.652113,0.355194,0.383844
19.351421,2.179163,1.843063,0.651661,0.383335,0.386646
19.540205,1.214949,1.585886,0.625982,0.416855,0.327191
18.512329,1.68725,1.582281,0.581114,0.345715,0.282099
18.085587,1.104851,1.549303,0.569952,0.320555,0.307472
18.327074,1.798122,1.682136,0.633247,0.439678,0.371668
19.27986,1.89958,1.765474,0.674791,0.406349,0.393624
19.048056,1.683725,1.796577,0.764654,0.390335,0.456089
19.08683,1.755863,1.747294,0.622759,0.3659,0.378543
19.071272,1.075108,1.821987,0.737988,0.415474,0.415565
19.645824,1.126808,1.661627,0.570549,0.418699,0.409867
18.22052,1.947769,1.613197,0.616034,0.401409,0.293948
18.358967,2.084005,1.538597,0.579494,0.333805,0.292822
18.921467,1.51634,1.703911,0.689413,0.360865,0.405938
18.812874,1.781811,1.60936,0.599854,0.359726,0.371108
18.052813,1.18219,1.369137,0.56428,0.315357,0.266083
19.049391,1.296768,1.696705,0.737452,0.381701,0.413351
17.967079,1.870388,1.359642,0.522247,0.30583,0.208468
17.492189,2.029276,1.230578,0.453087,0.314587,0.179014
19.621468,1.217625,1.857828,0.731146,0.309246,0.31585
19.183901,1.041697,1.79858,0.649773,0.380114,0.391675
17.503405,1.647903,1.25738,0.472559,0.357733,0.181668
19.154961,1.325594,1.634466,0.671068,0.46945,0.398651
19.406891,1.790701,1.65489,0.702671,0.411184,0.402278
18.724913,1.432896,1.770226,0.635288,0.389938,0.368297
19.651472,1.444307,1.605309,0.759838,0.365105,0.44151
17.772198,1.654163,1.27573,0.596628,0.298456,0.203567
19.326031,1.921801,1.776579,0.648409,0.385914,0.355082
18.611038,1.881659,1.589338,0.610382,0.289946,0.331325
18.081669,2.037733,1.544582,0.517651,0.375031,0.269745
16.684372,2.169027,1.25046,0.478769,0.307517,0.184159
17.975544,2.046118,1.43597,0.507832,0.328335,0.218159
18.532524,2.178276,1.549641,0.559589,0.322342,0.282226
18.119244,1.814182,1.531408,0.551115,0.304647,0.257784
18.450218,1.781057,1.495321,0.561769,0.311977,0.259086
18.220814,1.917713,1.513874,0.529488,0.272724,0.269619
17.954468,2.003052,1.361929,0.525846,0.29882,0.235721
18.9219,1.368505,1.936979,0.672258,0.370459,0.412676
19.246162,1.283777,1.779419,0.615883,0.422253,0.333221
18.628994,1.692453,1.724146,0.550365,0.385626,0.326101
19.2425,2.073443,1.784132,0.680346,0.377251,0.370079
17.079184,2.088121,1.281235,0.487858,0.337175,0.209614
18.805271,1.579218,1.502693,0.66173,0.401484,0.429946
19.379156,2.021954,1.657709,0.714134,0.441687,0.429425
18.497269,1.655771,1.567415,0.558802,0.285074,0.333815
18.807367,1.638712,1.630123,0.63505,0.340717,0.286675
20.540749,1.383375,1.742615,0.778416,0.424984,0.443009
19.267767,1.091684,1.805327,0.583256,0.400785,0.357044
17.962822,1.746122,1.4275,0.486721,0.354158,0.225089
19.885229,1.052755,1.311062,0.751507,0.403086,0.613927
17.647017,2.021515,1.407364,0.467113,0.364599,0.207344
17.696186,2.025103,1.300199,0.491869,0.340628,0.203443
17.59346,1.540647,1.55451,0.556852,0.321844,0.278386
17.696514,1.73737,1.39492,0.489719,0.282635,0.230653
16.9576,1.941067,1.463657,0.541126,0.300501,0.251723
17.849287,1.953655,1.457067,0.55821,0.368942,0.248144
19.330626,1.065525,1.734312,0.676371,0.355368,0.430375
19.543955,1.87471,1.909327,0.702721,0.455885,0.43962
18.132204,1.655281,1.537453,0.52877,0.392513,0.289112
17.929014,1.51779,1.57785,0.569351,0.339176,0.280547
16.672827,2.085856,1.277397,0.520767,0.333686,0.193239
18.830164,1.360535,1.683048,0.63018,0.30187,0.346667
18.037724,1.730604,1.391621,0.559702,0.30962,0.224539
17.674784,1.693838,1.338495,0.523022,0.282703,0.226849
17.656549,2.031055,1.317984,0.509075,0.315094,0.222197
17.700504,1.975363,1.508411,0.549889,0.29763,0.29565
18.020172,1.799412,1.491575,0.561398,0.35051,0.278863
19.122126,1.373732,1.810196,0.616072,0.355982,0.35632
18.880638,2.017538,1.72863,0.622066,0.383062,0.340776
19.316336,1.846292,1.591789,0.778479,0.379564,0.435725
18.271189,1.616789,1.402659,0.582937,0.369701,0.24866
19.141882,2.084681,1.642227,0.697989,0.426283,0.402788
18.891224,1.208378,1.671595,0.624758,0.378584,0.359583
18.583479,1.703138,1.719908,0.575306,0.34507,0.322772
19.587278,1.280586,1.735599,0.698069,0.394968,0.457289
19.265888,1.020639,1.905575,0.749983,0.491772,0.459831
19.428894,1.463924,1.862448,0.721096,0.390257,0.45907
18.385979,2.043987,1.480982,0.54397,0.309036,0.259204
17.734747,1.764801,1.431431,0.578753,0.369251,0.285569
17.772913,1.75214,1.531504,0.539177,0.2756,0.256569
19.238392,1.196161,1.797094,0.665556,0.346321,0.390726
18.286795,1.567097,1.735146,0.584038,0.405445,0.337805
20.055786,1.957077,1.41231,0.788578,0.474802,0.544062
18.095404,2.085831,1.548485,0.565407,0.358196,0.275407
19.173683,1.548107,1.670456,0.627417,0.422663,0.38709
18.152119,1.723011,1.354174,0.510818,0.328146,0.23404
19.540709,1.416336,1.517702,0.785133,0.348307,0.474012
20.315023,1.776934,1.586655,0.794085,0.429939,0.567794
18.68358,1.663162,1.51597,0.594622,0.363298,0.296971
19.007668,1.635323,1.65822,0.652622,0.408525,0.340821
18.543924,1.717539,1.621252,0.572487,0.352842,0.317109
18.123623,1.497217,1.491886,0.53697,0.279203,0.288441
19.152819,1.705002,1.752171,0.604584,0.329565,0.350068
18.9694,2.091873,1.640039,0.593878,0.358255,0.322881
19.302279,1.939112,1.748375,0.616587,0.39646,0.386198
18.438704,1.452616,1.746286,0.625319,0.321386,0.317288
19.806551,1.356358,1.526003,0.78364,0.280972,0.501649
19.401159,1.160769,1.757799,0.69215,0.427448,0.448909
19.413605,1.257605,1.746244,0.656628,0.354502,0.377779
20.034822,1.408138,1.455952,0.733288,0.37257,0.559708
18.027483,1.721188,1.284882,0.569057,0.382273,0.247837
19.225693,1.28698,1.770235,0.649387,0.40044,0.403918
17.974771,1.931763,1.505691,0.528418,0.359709,0.302898
20.315556,1.845547,1.294449,0.735792,0.415171,0.475585
19.14646,2.102175,1.668394,0.659727,0.458033,0.428937
18.840048,1.581966,1.671446,0.665266,0.408157,0.4498
19.328207,1.501127,1.735664,0.65169,0.394054,0.415659
18.978144,1.50617,1.665585,0.692369,0.398617,0.416629
19.05636,1.60025,1.631697,0.610371,0.42976,0.355547
17.473751,1.938793,1.446865,0.48177,0.371466,0.239543
20.301191,1.608339,1.379475,0.749874,0.468704,0.494196
20.375952,1.450478,1.598198,0.797478,0.493492,0.454131
20.233871,1.811997,1.649313,0.777311,0.470087,0.440568
